conf,ts,HC1,HC2,HC3,HC0,HC_CC,HC_OPF,t_opf,t_cc,consumers,nodes,unc
1136056_1450260_configuration.json,59,0.0,0.0,0.0,141.16088820841304,141.16088820841304,133.25336059210403,0.3100001811981201,28.71399998664856,24,16,4
1136056_1450263_configuration.json,45,0.0,0.0,0.0,269.94540306952814,269.9878666806608,242.71924259012422,0.3229999542236328,12.13700008392334,66,20,6
1136056_1450269_configuration.json,45,0.0,0.0,0.0,291.0086767507273,295.07688071515634,281.60956865171045,0.4549999237060547,140.90200018882751,103,25,9
1136056_1450272_configuration.json,59,0.0,0.0,0.0,-1,-1,106.91494316314107,0.22799992561340332,503.30200004577637,26,6,6
1136065_1450294_configuration.json,45,0.0,0.0,0.0,138.44962214194982,139.31221084996602,134.08723154289294,0.2630000114440918,7.67300009727478,28,14,7
1136065_1450297_configuration.json,57,0.0,0.0,0.0,114.30410175169116,114.30410175169116,106.78974908644177,0.252000093460083,99.5640001296997,25,10,4
1136065_1450300_configuration.json,57,0.0,0.0,0.0,112.58706766161302,112.58706766161302,106.03858438321694,0.2390000820159912,7.4070000648498535,19,10,3
1136065_1450302_configuration.json,45,0.0,0.0,0.0,185.39604113313587,185.43694778080229,164.09317411570254,0.46399998664855957,74.78200006484985,64,41,7
1136065_1450304_configuration.json,45,0.0,0.0,0.0,290.3555296512728,290.41894171893085,272.8377993335941,1.312999963760376,92.44799995422363,44,108,5
1142831_1465663_configuration.json,45,0.0,0.0,0.0,-1,-1,242.36755076737464,1.4630000591278076,505.37599992752075,63,103,9
1142831_1465677_configuration.json,59,0.0,0.0,0.0,173.81923457963603,174.66791643766217,174.06310445667393,0.3530001640319824,13.722000122070312,18,54,5
1142831_1465685_configuration.json,59,0.0,0.0,0.0,127.84978501599896,127.84978501599896,121.539361045802,0.23099994659423828,77.53099989891052,24,6,4
1142831_1465689_configuration.json,59,0.0,0.0,0.0,108.2751250638325,108.2751250638325,105.41261347898906,0.19700002670288086,0.48000001907348633,14,3,4
1351982_1596437_configuration.json,59,0.0,0.0,0.0,128.38303946219324,128.38303946219324,121.28897281139788,0.23199987411499023,2.5909998416900635,22,10,6
1351982_1596442_configuration.json,59,0.0,0.0,0.0,139.4780808127871,139.4780808127871,121.03858453069995,0.2239999771118164,7.7209999561309814,20,15,8
1351982_1596446_configuration.json,59,0.0,0.0,0.0,138.17466851538464,138.17466851538464,137.54412697084948,0.2559998035430908,4.187000036239624,10,39,5
1351982_1596450_configuration.json,57,0.0,0.0,0.0,335.74298690078155,335.74298690078155,280.7524261720451,0.7269999980926514,139.5829999446869,79,36,10
1459343_1931547_configuration.json,59,0.0,0.0,0.0,90.00000088497022,90.00000088497022,90.00000088496543,0.2109999656677246,0.6710000038146973,6,21,3
1459343_1931557_configuration.json,59,0.0,0.0,0.0,123.54662426904386,123.54662426904386,118.34515941721413,0.20299983024597168,8.40499997138977,17,13,4
1459343_1931561_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.1510000228881836,0.15900015830993652,0,2,1
1459343_1931565_configuration.json,45,0.0,0.0,0.0,132.5992271285695,133.37958493081055,129.9105096960655,0.5750000476837158,27.72699999809265,18,41,7
1459343_1931569_configuration.json,57,0.0,0.0,0.0,284.1088228853893,-0.0,275.0908686125531,0.7260000705718994,500.356999874115,32,108,4
1830188_1866121_configuration.json,56,0.0,0.0,0.0,345.37064087699673,345.37064087699673,310.9558630287896,0.4029998779296875,72.55999994277954,83,9,10
1830188_1866123_configuration.json,45,0.0,0.0,0.0,-1,-1,329.74153087202745,0.693000078201294,518.9079999923706,172,55,10
1830188_1866127_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.1419999599456787,0.14899992942810059,0,4,1
1830188_2181472_configuration.json,45,0.0,0.0,0.0,304.6069536236712,304.708999545601,275.38420028839715,0.4649999141693115,28.03600001335144,64,35,6
1830188_2181475_configuration.json,45,0.0,0.0,0.0,194.97750246138912,197.46372640741504,197.0381610648049,0.27699995040893555,17.771000146865845,76,28,7
