conf,ts,HC1,HC2,HC3,HC0,HC_CC,HC_OPF,t_opf,t_cc,consumers,nodes,unc
1076069_1274125_configuration.json,59,0.0,0.0,0.0,340.11443563244546,340.24471357642756,278.7242998684556,0.31999993324279785,15.276999950408936,74,19,7
1076069_1274129_configuration.json,59,0.0,0.0,0.0,123.4999066308698,123.4999066308698,105.03703079760066,0.17500019073486328,0.3599998950958252,11,4,4
1076069_1274131_configuration.json,59,0.0,0.0,0.0,126.37712712513843,126.37712712513843,106.41416678689144,0.18000006675720215,27.139000177383423,22,3,4
1076069_2354896_configuration.json,59,0.0,0.0,0.0,15.000000147493903,15.000000147493903,15.000000147494097,0.14099979400634766,0.16900014877319336,1,3,2
1076069_2354903_configuration.json,59,0.0,0.0,0.0,45.000000442483675,45.000000442483675,45.00000044248242,0.1510000228881836,0.28299999237060547,3,11,3
1076109_1251039_configuration.json,57,0.0,0.0,0.0,331.9981690895467,331.9981690895467,275.1100195914276,0.25999999046325684,16.865000009536743,62,14,8
1076109_1251041_configuration.json,59,0.0,0.0,0.0,153.08338581905488,153.08338581905488,135.16222533128447,0.20199990272521973,3.8379998207092285,14,9,4
1076109_1251045_configuration.json,45,0.0,0.0,0.0,356.4564533205536,356.4564533205536,287.77071047563396,0.4630000591278076,37.72699999809265,129,33,7
1076128_1246490_configuration.json,56,0.0,0.0,0.0,328.48968256611136,328.48968256611136,272.0825552679669,0.35199999809265137,18.480000019073486,49,18,8
1076128_1246495_configuration.json,59,0.0,0.0,0.0,327.3223072934606,327.3223072934606,273.50166448805714,0.3359999656677246,7.814000129699707,50,18,6
1076128_1246503_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.1529998779296875,0.15600013732910156,0,6,1
1076128_1246505_configuration.json,59,0.0,0.0,0.0,15.00000014749412,15.00000014749412,15.000000147493958,0.16199994087219238,0.2559998035430908,1,8,2
1076128_1246507_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.14499998092651367,0.20000004768371582,0,8,1
1076128_1246510_configuration.json,45,0.0,0.0,0.0,355.9243240519534,356.176179084316,286.56869962911196,0.44100022315979004,51.14299988746643,106,25,8
1132967_1400848_configuration.json,45,0.0,0.0,0.0,346.4974788896668,346.601948185955,281.85424778056546,0.44299983978271484,57.569000005722046,86,50,7
1132967_1400862_configuration.json,59,0.0,0.0,0.0,180.00000176994712,180.00000176994712,180.0000017699388,0.18899989128112793,1.6680002212524414,12,35,4
1132967_1400879_configuration.json,59,0.0,0.0,0.0,45.00000044248307,45.00000044248307,45.000000442482474,0.17400002479553223,0.20299983024597168,3,7,2
1132967_1400881_configuration.json,59,0.0,0.0,0.0,230.06970122099048,230.06970122099048,210.1992671863666,0.22600007057189941,192.24100017547607,23,6,6
1132967_1400888_configuration.json,59,0.0,0.0,0.0,247.06459676921853,247.06459676921853,210.95042116194446,0.1979999542236328,70.80400013923645,29,6,5
1132967_1400910_configuration.json,45,0.0,0.0,0.0,282.56718101716143,287.0996357547024,280.74019303740107,0.442000150680542,102.36800003051758,80,27,9
1132967_1400916_configuration.json,59,0.0,0.0,0.0,120.00000117995653,120.00000117995653,120.00000117995305,0.17499995231628418,0.5199999809265137,8,31,3
1132967_1400951_configuration.json,59,0.0,0.0,0.0,153.8761513253974,153.8761513253974,133.72384092092167,0.2820000648498535,1.316999912261963,13,35,3
1136039_1464991_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.14899992942810059,0.1529998779296875,0,8,1
1136039_1464994_configuration.json,45,0.0,0.0,0.0,196.1000421490488,198.82158946636378,214.0316452709649,0.23000001907348633,30.348000049591064,96,15,6
1136039_1464997_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.13899993896484375,0.13900017738342285,0,2,1
1136039_1465000_configuration.json,59,0.0,0.0,0.0,207.25180977009387,207.25180977009387,183.79285366269025,0.23600006103515625,4.013000011444092,46,11,6
1136039_1465006_configuration.json,59,0.0,0.0,0.0,30.000000294988233,30.000000294988233,30.00000029498795,0.1640000343322754,0.2630000114440918,2,9,3
1136039_1465008_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.1530001163482666,0.19899988174438477,0,2,1
1136042_1440533_configuration.json,59,0.0,0.0,0.0,230.50064884284274,230.50064884284274,209.5732845247105,0.23799991607666016,9.000999927520752,18,12,4
1136042_1440535_configuration.json,59,0.0,0.0,0.0,184.1458911105192,184.1458911105192,165.41261406895904,0.25300002098083496,1.9800000190734863,18,13,6
1136042_1440537_configuration.json,45,0.0,0.0,0.0,355.694182373912,356.1999298072431,287.3742348907609,0.5369999408721924,59.763999938964844,153,30,8
1136042_1440539_configuration.json,45,0.0,0.0,0.0,321.39556123184315,324.4820615477512,276.0731658489887,0.3619999885559082,16.496000051498413,59,27,6
1136042_1440548_configuration.json,59,0.0,0.0,0.0,45.000000442486865,45.000000442486865,45.0000004424854,0.1770000457763672,0.8159999847412109,3,17,4
1136042_1440552_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.1640000343322754,0.1529998779296875,0,4,1
1136056_1450251_configuration.json,59,0.0,0.0,0.0,15.000000147493978,15.000000147493978,15.000000147493918,0.21000003814697266,0.21000003814697266,1,5,2
1136056_1450254_configuration.json,45,0.0,0.0,0.0,289.33329645048275,292.19138481181346,273.63363815901374,0.2539999485015869,44.78499984741211,73,23,8
1136056_1450257_configuration.json,59,0.0,0.0,0.0,0.0,0.0,0.0,0.19900012016296387,0.20299983024597168,0,4,1
